X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
-112.87445,31.953017,80986,2016/06/27 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-112.69105,32.26201,80987,2016/06/28 22:00:00+00,Verified,U.S./Mexico Border,1,,El Salvador,Central America,Mexico to United States,"Pima County, Arizona",,1,,43,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
1.94249694200005,50.910044514,80988,2016/07/03 22:00:00+00,Partially Verified,Europe,1,,Unknown,Unknown,Calais to UK,Highway leading to Calais Port,,1,,,Associated Press,http://bit.ly/29lWtHC,,,Hit by vehicle,,
-96.1359376629999,18.242188029,81380,2016/05/23 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Central America to United States,"Tres Valles, Veracruz, Mexico",,1,,,Golpe Politico,http://bit.ly/29B54Ig,,,Hit by train,,
-111.93204448,31.9770519520001,81381,2016/05/14 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Hypothermia,,
113.799998068,22.4344377150001,81777,2016/07/09 22:00:00+00,Partially Verified,East Asia,1,2,Unknown,South Asia,Unknown,North of Guangdong's Neilingding Island in the South China Sea,,,,,Coconuts Hong Kong,http://bit.ly/29xs5ha,,,Drowning,10,
-95.82147286,18.319997635,81778,2016/06/28 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Central America to United States,"Papuloapan Basin, Veracruz, Mexico",,1,,,El Tuxtepecano,http://bit.ly/29B54Ig,,,Hit by train,,
-112.063880418,32.00500549,81779,2016/05/30 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Pima County, Arizona",,,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-112.003455613,32.0003471590001,81780,2016/05/30 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,"Unknown, Skeletal Remains",,
-112.113318894,31.995688591,81781,2016/05/30 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-100.97070571,29.3202263470001,81782,2016/05/24 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Honduras,Central America,Central America to United States,"Acuña, Coahuila, Mexico",,1,,22,Zocalo Saltillo,http://bit.ly/1XUyTTc,,,Hit by car,,
-99.221470704,19.5724001240001,81783,2016/05/13 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Central America to United States,"Tlalnepantla, Mexico",,1,,35,Vecinosinformados,http://bit.ly/29z8h8T,,,Fell off train,,
-92.916666834,18.000305794,81784,2016/01/19 23:00:00+00,Partially Verified,Central America incl. Mexico,1,,Honduras or El Salvador,Central America,Central America to United States,"Villahermosa, Tabasco, Mexico",,,,,Dario Present,http://bit.ly/29yaGC5,Was travelling with other migrants in a van when it crashed,,Vehicle accident,,
26.6143786750001,39.2099084750001,82177,2016/07/13 22:00:00+00,Verified,Mediterranean,4,3,Unknown,Unknown,Eastern Mediterranean,"Off Lesvos Island, Greece",2,2,2,,IOM Greece,http://bit.ly/29DIw61,Minors included one boy and one girl,,Drowning,6,
14.1257094690001,34.733519508,82178,2016/07/11 22:00:00+00,Partially Verified,Mediterranean,4,,Unknown,Unknown,Central Mediterranean,"32 Km off the coast of Libya, south of Malta",,,,,Reuters,http://reut.rs/29E95Mi,,,Suffocation,400,
-89.552744667,14.8185854020001,82179,2016/07/10 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,El Salvador,Central America,Unknown,"Zone 4 of Chiquimula, Guatemala",,1,,,Prensa Libre,http://bit.ly/29D3AyX,,,Killed,,
-98.509468041,26.2450698700001,82180,2016/07/07 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Unknown,Turkey to Bulgaria,"Havanna, Hidalgo County, Texas",,,,,The Monitor,http://bit.ly/29DIw62,,,Unknown (skeletal remains),,
1.87882626700002,50.968043058,82181,2016/07/11 22:00:00+00,Partially Verified,Europe,1,,Eritria,Horn of Africa,Calais to UK,Bypass over highway towards Port of Calais,1,,,,Les Echos,http://bit.ly/29J7wM8,,,Hit by vehicle,,
-111.215331671,31.478417017,82183,2016/07/09 22:00:00+00,Verified,U.S./Mexico Border,1,,Mexico,Central America & Mexico,Mexico to United States,"Desert in Pima County, Arizona",,1,,22,Pima County Office of the Medical Examiner,http://bit.ly/29EA0X6,,,Likely dehydration,,
-97.666935805,26.950328287,82577,2016/07/07 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Unknown,Mexico to United States,"97 km north of border, Kenedy County, Texas",,,,,The Monitor,http://bit.ly/29DIw61,,,Unknown,,
-99.520851885,27.495169984,82578,2016/07/04 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,Rio Grande at Nuevo Laredo,,1,,,El Quiosco,http://bit.ly/29DWpCy,,,Drowning,,
-99.349587207,28.0506617070001,82977,2016/05/26 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Honduras,Central America,Mexico to United States,"Interstate 35, near Encital, Texas",,1,,,El Manana,http://bit.ly/29Ews3F,,,Vehicle Accident,,
11.9245909790001,36.079601982,79377,2016/06/29 22:00:00+00,Verified,Mediterranean,10,,Unknown,Unknown,Central Mediterranean ,Strait of Sicily,,,,,Guardia Costiera Italia,http://bit.ly/29faRnV,,,Unknown,107,
-98.221097932,26.068921313,79777,2016/06/24 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,El Salvador,Central America,Central America to United States,"Rio Grande, at Reynosa Dias, Tamaulipas, Mexico",,1,,26,La Prensa Grafica,http://bit.ly/29qd5RN,,,Drowning,,
-99.8990602919999,28.4833073930001,79778,2016/06/27 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Desert near Carrizo Springs, Texas",,1,,,Zocalo Piedras Negras,http://bit.ly/29obMB6,,,Unknown,,
-98.250746867,26.088232202,79779,2016/05/28 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Honduras,Central America,Central America to United States,"Mission Hospital in Rio Grande, Texas",,1,,25,Movimiento Migrante Mesoamericano,http://bit.ly/29hKhcK,,,Unknown (body found in desert),,
-96.4833293359999,15.7166656380001,83377,2015/08/09 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Nicaragua,Central America,Unknown,"Chahuites, Oaxaca, Mexico",,1,,42,Dario Marca,http://bit.ly/29uBsrD,,,Criminal Violence,,
98.6619753350001,8.54013206300004,83778,2015/05/04 22:00:00+00,Partially Verified,Southeast Asia,2,,Likely Rohingya,South East Asia,,"Trafficking camps in Phang Nga province, Thailand",,,,,BBC,http://bbc.in/1KbWCHr,,,Unknown,,
-98.221616475,26.1856273390001,83781,2016/06/01 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Honduras,,Central America to United States,"In a hospital in Mision, Rio Grande, Texas (picked up by USBP in Falfurrias, Texas)",,1,,25,Movimiento Migrante Mesoamericano,http://bit.ly/29hKhcK,,,Unknown,,
13.449695482,34.2737034990001,83782,2016/07/11 22:00:00+00,Verified,Mediterranean,1,20,Reported as unspecified nationals of West Africa,Sub-Saharan Africa,Central Mediterranean,Four hours off the coast of Libya,,,,,IOM Italy,,,,Likely drowning,100,
-99.1835137469999,26.665287871,83783,2016/07/13 22:00:00+00,Verified,U.S./Mexico Border,1,,Reported as unspecified nationals of Honduras,Central America,Mexico to United States,Rio Bravo near ranch in Texas,,1,,46,Super Channel 22,http://bit.ly/2amy7gB,,,Drowning,,
-64.4999964689999,18.4999971510001,84177,2016/07/10 22:00:00+00,Partially Verified,Caribbean,,15,"13 Cuba, 1 Dominican Republic, 1 Colombia",Caribbean,Caribbean to United States,Near the British Virgin Islands,,,,,El Nuevo Herald,http://hrld.us/29UmkaZ,,,Presumed drowning,4,
-99.3034340029999,27.6693897100001,84577,2016/07/14 22:00:00+00,Verified,U.S./Mexico Border,41,,Mixed,Central America,Mexico to United States,"Webb County Jurisdiction, Texas, USA",,,,,Webb County Office of the Medical Examiner,,Note: Cumulative total from Jan 1 - July 15 2016,,Mixed,,
-100.96963459,22.165063306,84977,2016/07/14 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Mexico to United States,"Near train tracks in San Luis, Tlaxcala, Mexico",,,,approx. 30,Pulso San Luis,http://bit.ly/2aemDfD,,,Unknown (found dead near train tracks),,
15.318091177,34.0759862510001,84978,2016/07/18 22:00:00+00,Verified,Mediterranean,1,,Unknown,Unknown,Central Mediterranean ,Off the coast of Libya,,,,,IOM Italy,http://reut.rs/29VUVpY,,,Unknown,3200,
15.889380239,33.2714221840001,84979,2016/07/19 22:00:00+00,Verified,Mediterranean,22,,Reported as unspecified nationals of West Africa,Sub-Saharan Africa,Central Mediterranean,Off the coast of Libya,21,1,,Most 15-25,IOM Italy,http://reut.rs/2ad1QJk,,,Unknown,104,
-98.307380848,26.105507286,84980,2016/04/20 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unkown,Central America,Mexico to United States,"In the Rio Grande near Km. 183 of the Riberena highway, Reynosa, Mexico",,,,,Televisa,http://bit.ly/1Q8W76t,,,Drowning,,
-79.654632361,26.279909666,85377,2016/07/19 22:00:00+00,Partially Verified,Caribbean,,2,Cuba,Caribbean,Caribbean to United States,Off the coast of Boca Raton,,,,,WPTV,http://bit.ly/29VyRxq,,,Unknown,6,
-99.482588312,27.4899571610001,85777,2016/07/10 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,Rio Grande near Nuevo Laredo,,1,,,Hoy Tamaulipas,http://bit.ly/29W01E3,,,Drowning,,
-92.455318273,14.865491138,85778,2016/07/19 22:00:00+00,Verified,Central America incl. Mexico,3,,"2 Honduras, 1 El Salvador",Central America & Mexico,Central America to United States,"Mazatan, Chiapas, Mexico near border between Guatemala",1,2,3,"7, 11",La Tribuna,http://bit.ly/2adnkYM,,,Drowning,4,
1.82870114500003,50.9401437500001,85779,2016/07/19 22:00:00+00,Partially Verified,Europe,1,,Sudan,MENA,Calais to UK,A16 motorway near Calais,,,,28,Nord Pas-de-Calais,http://bit.ly/2a4wZAM,,,Hit by vehicle,,
12.3840761230001,32.81470216,85780,2016/07/21 22:00:00+00,Verified,Mediterranean,120,,Unknown,Unknown,Central Mediterranean,"Bodies washed up near Sabratha, Libya",,,,,UNHCR,,,,Presumed drowning,,
-99.489017812,27.4948525070001,86177,2016/07/17 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Rio Grande near Nuevo Laredo, Tamaulipas, Mexico",,1,,,La Prensa,http://bit.ly/2cFDlbH,,,Drowning,,
12.593481802,33.601470627,86178,2016/07/21 22:00:00+00,Verified,Mediterranean,18,,Unknown,Unknown,Central Mediterranean,Off the coast of Libya,17,1,,,IOM Italy,,,,Unknown,,
102.913737698,1.16428008900004,86577,2016/07/22 22:00:00+00,Partially Verified,Southeast Asia,15,11,Indonesia,South East Asia,,"Off the coast of Joho, Malaysia",1,,,,AFP,http://f24.my/2a8QoQ0,,,Drowning,34,
1.85342038300007,50.9487964900001,86977,2016/06/25 22:00:00+00,Partially Verified,Europe,1,,Ethiopia,Horn of Africa,Calais to UK,"Calais, France",,1,,37,Reuters,http://rfi.my/2ad7yc1,,,Violence during riot,,
-99.9970246949999,28.28011911,86978,2016/07/26 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,Mexico to United States,"Briscoe Ranch in Dimmit County, Texas",,1,,,Zocalo,http://bit.ly/2awFgyv,,,Likely dehydration,,
-100.933798514,29.3290565510001,87377,2016/07/23 22:00:00+00,,U.S./Mexico Border,1,,Mexico,Central America,Mexico to United States,"Rio Grande near Acunya, Coahuilla, Mexico",,1,,40,Zocalo,http://bit.ly/2adypUY,,,Drowning,,
-86.780268898,12.574352005,87777,2016/07/23 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Unknown,Unknown,"El Ojochal, Tuliapa, Nicaragua",,1,,,El Nuevo Diario,http://bit.ly/2a1XqHu,,,Unknown (body found in advanced state of decomposition),,
-101.192075992,20.1257073890001,88177,2016/07/25 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Mexico,Central America,Unknown,"Poisoning occured on a bus returning from the US. Victim died in the Hospital Comunitario de Moroleon, Guanajuato, Mexico",,1,,56,Excelsior,http://bit.ly/2a6zxKO,,,Poison,,
-97.505716089,25.890936148,88577,2016/02/08 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Unknown,"Rio Grande in Brownsville, Texas",,1,,40,Desaparecidos y sin reclamar en la frontera,http://bit.ly/2auGFpF,,,Drowning,,
-100.507565127,28.7304350220001,88977,2016/07/15 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Honduras,Central America,Central America to US,"Rio Grande in Piedras Negras, Coahuila, Mexico",,1,,24,Super Channel 22,http://bit.ly/2aIEZsp,,,Drowning,,
-98.158930835,27.2272915200001,88978,2016/07/26 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Ranch in Brooks County, Falfurrias, Texas",,,,,The Monitor,http://bit.ly/2aldCkB,,,Unknown,,
-100.962809286,29.3461161340001,88979,2016/07/26 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,Mexico to US,"Rio Bravo, near Acuña, Coahuila, Mexico",,1,,20,La Rancherita del Aire,http://bit.ly/2alfGsP,,,Drowning,,
12.857153677,34.620217428,88980,2016/07/30 22:00:00+00,Partially Verified,Mediterranean,1,,Unknown,Unknown,Central Mediterranean,Off the coast of Libya,,,,,"Reuters, AFP",http://bit.ly/2aFoCvQ and http://bit.ly/2aoumFx,,,Unknown,,
13.120825552,35.017067748,88981,2016/07/30 22:00:00+00,Partially Verified,Mediterranean,4,,Unknown,Unknown,Central Mediterranean,Off the coast of Libya,,,2,2 infants,"AFP, Reuters",http://bit.ly/2aFoCvQ and http://bit.ly/2aoumFx,,,Drowning,10,
-101.358648842,27.200359156,89377,2016/06/22 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Mexico to US,"Los Rodriguez, Coahuila, Mexico",,,,,Zocalo Saltillo,http://bit.ly/2aMpJJJ,,,Unknown (skeletal remains),,
34.690139432,30.137535993,89378,2016/07/29 22:00:00+00,Partially Verified,North Africa,9,,Sudan,MENA,Sudan to Israel,Egyptian border to Israel,,9,,,Ma'an News Agency,http://bit.ly/2af0eRL,,,Shot,7,
-99.496894969,27.499935845,89777,2016/07/14 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,,"Rio Grande, near Laredo, Texas",,1,,,Primera Hora,http://bit.ly/2arhgr4 and http://bit.ly/2ax6ktr,,,Drowning,,
-100.511450414,28.7038670170001,89778,2016/07/20 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Rio Grande near Eagle Pass, Texas",,1,,,Super Channel 22,http://bit.ly/2aLEyKM,,,Drowning,,
-106.572263118,31.7849704860001,89779,2016/07/29 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Border between Ciudad Juárez, Mexico, and Sunlan Park, New Mexico, USA",,,,,UnoTV,http://bit.ly/2aYZTjk,,,Unknown,,
-116.911089807,32.6426334880001,89780,2016/07/31 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Caribbean,Mexico to US,"East of the Otay Lakes, California",,,,,Southern California Patch,http://bit.ly/2aLEuOn,,,Unknown,,
-85.616358125,11.250754907,89781,2016/07/31 22:00:00+00,Partially Verified,Central America incl. Mexico,8,,Reported as unspecified nationals of Africa,Unknown,Central America to US,"Nicaragua Lake near the mouth of the Sapoa River, Cardenas, Nicaragua",1,7,,,La Prensa and NAM  News Network,http://bit.ly/2ahGRmz and http://bit.ly/2auJuEI,,,Drowning,,
-2.93062664599995,35.287377619,89782,2016/01/07 23:00:00+00,Verified,Mediterranean,1,,Morocco,MENA,Western Mediterranean,"Port of Melilla, near a boat that was travelling to Almeria, Spain",,1,1,,Asociación Pro Derechos Humanos De Andalucía (APDHA),http://bit.ly/1ORw1Xk,,,Drowning,,
-16.045870609,25.2446874560001,89783,2016/02/06 23:00:00+00,Verified,North Africa,,56,Unknown,Sub-Saharan Africa,Western Africa,"Between Dakhla, Western Sahara and Gran Canaria, Spain",,,,,Asociación Pro Derechos Humanos de Andalucía (APDHA),http://bit.ly/2atXmvS,,,Presumed drowning,,
-5.33412370399998,35.845162053,89784,2016/07/21 22:00:00+00,Verified,Mediterranean,3,7,Unknown,Sub-Saharan Africa,Western Mediterranean,"Off the coast of Fnideq, Morocco",,,,,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2akLCMu,,,Drowning,4,
-112.972419,32.07215,89785,2016/07/01 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-113.03051,32.03956,89786,2016/07/03 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,Pima County,,1,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal and mummified remains),,
-113.046967,32.607767,89787,2016/07/05 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,,,,Pima County Office of the Medical Examiner,,,,Unknown (mummified and skeletal remains),,
-111.4293,32.23925,89788,2016/07/08 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,,,,Pima County Office of the Medical Examiner,,,,Probable hyperthermia,,
-111.362668,31.962331,89790,2016/07/10 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-110.307066169,31.9815161720001,89791,2016/07/15 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,36,Pima County Office of the Medical Examiner,,,,Unknown,,
-111.570383,32.121896,89792,2016/07/18 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-110.43783,31.85435,89793,2016/07/18 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (mummified remains),,
-112.36573,31.9639,89794,2016/07/19 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-113.0767,32.4995,89795,2016/07/20 22:00:00+00,Verified,U.S./Mexico Border,1,,Honduras,Central America,Central America to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-111.8808,31.77755,89796,2016/07/25 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-71.713038142,19.5510184410001,91377,2016/07/08 22:00:00+00,Partially Verified,Caribbean,1,,Haiti,Caribbean,Haiti to Dominican Republic,"Bridge that crosses from  Ouanaminthe, Haiti to Dajabon, Dominican Republic",,1,,,Diario Libre,http://bit.ly/2aL3jZ7,,,Hit by vehicle,,
12.875564179,32.8064103950001,91777,2016/08/01 22:00:00+00,Verified,Mediterranean,21,,Mixed,Unknown,Central Mediterranean,"Bodies washed up in Al Mayah, Libya",,,,,Libyan Red Crescent Az Zawiyah via IOM Libya,,,,Presumed Drowning,,
-94.9777467,16.194244376,91778,2015/12/01 23:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Central America to the US,"Beach in Cuauhtemoc, San Mateo del Mar, Oaxaca, Mexico",,1,,,News Oaxaca,http://bit.ly/2b0ei11,,,Injuries caused by boat motor,,
-99.4979249369999,27.516150935,92177,2016/01/30 23:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,,"Mines Road, Laredo, Webb County, Texas",,,,28,Webb County Medical Examiner's Office - Dr. Stern,http://bit.ly/2aUGjUL,Incident occured during chase with US Border Patrol,,Vehicle accident,3,
-99.3377662779999,27.5744815310001,92178,2016/02/17 23:00:00+00,Partially Verified,U.S./Mexico Border,4,,Mexico,Central America,,"Highway 59 in Webb County, Texas",,,,"18, 23, 28",Webb County Medical Examiner,,,,Vehicle accident,,
-99.499298228,27.570944808,92179,2016/05/21 22:00:00+00,Verified,U.S./Mexico Border,1,,Honduras,Central America,,"Interstate 35 access road in Webb County, Texas, USA",,1,,,Webb County Office of the Medical Examiner,,,,Vehicle accident,,
-92.7243676259999,15.1211180490001,92180,2016/07/19 22:00:00+00,Partially Verified,Central America incl. Mexico,3,,El Salvador and Honduras,Central America,,"Pacific Ocean; left in boat from San Jose, Chiapas, Mexico",1,2,3,"5, 7, 10",Las Voces del Mundo,http://es.rfi.fr/wire/20160804-hondurenos-buscan-el-sueno-americano-por-caminos-sembrados-de-muerte,,,Drowning,5,
-103.545512183,20.4243479520001,92577,2016/07/22 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,,"Train tracks in Tlajomulco, Jalisco, Mexico",,1,,40-45,Trafico ZMG,http://bit.ly/2aDb80E,,,Fell off train,,
-100.526130435,28.7717312,92578,2016/08/06 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Guatemala,Central America,,"Rio Grande near El 5 ranch, Maverick county, Texas, USA",,1,,,Radio Zocalo,http://bit.ly/2bfWtZM,,,Drowning,,
-99.5699470389999,27.3531609400001,92579,2016/08/06 22:00:00+00,Partially Verified,Central America incl. Mexico,1,,Honduras,,,"Train tracks near La Ceiba, Honduras",1,,,18,Honduras Tierra Libre,http://bit.ly/2aOaPlN http://bit.ly/2aV7Ze5,,,Fell from train,,
12.726316254,32.797222144,92580,2016/08/07 22:00:00+00,Partially Verified,Mediterranean,1,,Unknown,Unknown,Central Mediterranean,Body washed up to Az Zawiyah,,,,,Libyan Red Crescent Az Zawiyah via IOM Libya,,,,Likely Drowning,182,
-98.287007008,26.102553732,92977,2016/08/07 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,,"Rio Grande, near Reynosa, Tampaulipas, Mexico",,,,,Reynosa Codigo Rojo via Facebook,http://bit.ly/2aUxm0f,,,Drowning,,
-98.354811642,26.2029709400001,92978,2016/08/09 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,,"Near Mission, Hidalgo County, Texas",,,,,Brownsville Herald,http://bit.ly/2aLLXr2,,,Likely exposure,,
-99.867870877,27.7697436650001,92979,2016/08/09 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Mexico,Central America,,"Carretera 2, near Hidalgo, Coahuila, Mexico",,1,,30,Notigram Durango,http://bit.ly/2biDfXm,,,Dehydration,,
-5.61930513199997,35.9961528860001,90177,2016/02/04 23:00:00+00,Verified,Mediterranean,1,,Mahgreb,MENA,Western Mediterranean,"Punta de Tarifa, Spain",,1,,33,Asociación Pro Derechos Humanos De Andalucía (APDHA),http://bit.ly/2aPlDBP,,,Drowning,,
-17.153583511,24.7888690670001,90178,2016/02/11 23:00:00+00,Verified,North Africa,,28,Unknown,Sub-Saharan Africa,Western Africa,"Between Bountilla, Mauritania and Gran Canaria, Spain",,,,,Asociación Pro Derechos Humanos de Andalucía (APDHA),http://bit.ly/2aN37cC,,,Presumed drowning,,
-4.27223520399997,36.487961768,90179,2016/05/08 22:00:00+00,Verified,Mediterranean,1,,Unknown,Sub-Saharan Africa,Western Mediterranean,"16 miles off the coast of Vélez-Málaga, Spain",,1,,24-30,Asociación Pro Derechos Humanos de Andalucía (ADPHA),http://bit.ly/2aQCQvf,Body had been in the water for several days,,Drowning,,
-113.14816,32.29616,90180,2016/07/03 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,Pima County,,1,,24,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-112.146183,31.903683,90181,2016/07/04 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,Pima County,,1,,,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-112.163068,31.890533,90182,2016/07/08 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Unknown (postmortem decomposition),,
-111.95446,31.78046,90183,2016/07/11 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to US,"Pima County, Arizona",,1,,,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-111.98491,31.69473,90184,2016/07/12 22:00:00+00,Verified,U.S./Mexico Border,1,,Guatemala,Central America,Mexico to US,"Pima County, Arizona",,1,,30,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-113.10417,32.3405,90185,2016/07/14 22:00:00+00,Verified,U.S./Mexico Border,1,,Mexico,Central America,Mexico to US,"Pima County, Arizona",,1,,36,Pima County Office of the Medical Examiner,,,,Unknown (skeletal remains),,
-111.970117,31.83173,90186,2016/07/20 22:00:00+00,Verified,U.S./Mexico Border,1,,Ecuador,Central America,Mexico to US,"Pima County, Arizona",1,,,36,Pima County Office of the Medical Examiner,,,,Hyperthermia,,
-111.82171,31.7947,90187,2016/07/22 22:00:00+00,Verified,U.S./Mexico Border,1,,Guatemala,Central America,Mexico to US,"Pima County, Arizona",,1,,39,Pima County Office of the Medical Examiner,,,,Hyperthermia,,
-109.793554655,32.3039337050001,90188,2016/07/25 22:00:00+00,Verified,U.S./Mexico Border,1,,Mexico,Central America,Mexico to US,,,1,,25,Pima County Office of the Medical Examiner,,,,Multiple blunt force injuries,,
-111.91465,31.7945,90189,2016/07/24 22:00:00+00,Verified,U.S./Mexico Border,1,,Guatemala,Central America,Mexico to US,"Pima County, Arizona",,1,,39,Pima County Office of the Medical Examiner,,,,Likely hyperthermia,,
-112.69731,32.10145,90190,2016/07/30 22:00:00+00,Verified,U.S./Mexico Border,1,,Unknown,Caribbean,Mexico to US,"Pima County, Arizona",,,,,Pima County Office of the Medical Examiner,,,,Unknown,,
-98.635878335,26.2846576110001,90577,2016/07/31 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Guatemala,Central America,Central America to US,"US Highway 83 near La Grulla, Texas",1,,,41,Brownsville Herald,http://bit.ly/2aR8A20,,,Likely exposure,1,
-85.580652559,11.2345916530001,90578,2016/08/02 22:00:00+00,Partially Verified,Central America incl. Mexico,2,,Unknown,Unknown,Central America to US,"Nicaragua Lake near the mouth of the Sapoa River, Cardenas, Nicaragua",,2,,,Radio La Primerisima,http://bit.ly/2aSouKr,,,Drowning,,
-100.333834963,28.4972201040001,90977,2016/07/27 22:00:00+00,Partially Verified,U.S./Mexico Border,1,,Unknown,Caribbean,Mexico to US,"Rio Grande near El Indio, Texas",,1,,,Zocalo Saltillo,http://bit.ly/2atLy2q,,,Drowning,,
